"","scaffold","start","end","mid","sites","pi_meg","pi_toro","dxy_meg_toro","Fst_meg_toro","windowID"
"16038","scaffold_292",100001,150000,124210,4884,0.041,0.0456,0.0508,0.0817,16038
"16039","scaffold_292",150001,200000,173187,5725,0.0351,0.0372,0.0462,0.1249,16039
"16040","scaffold_292",200001,250000,223560,5236,0.0415,0.047,0.0499,0.0616,16040
"16041","scaffold_292",250001,300000,276497,6228,0.0669,0.0664,0.0753,0.0616,16041
"16042","scaffold_292",300001,350000,325604,5611,0.0389,0.0295,0.0427,0.1108,16042
"16043","scaffold_292",350001,400000,374556,3975,0.0705,0.0693,0.0797,0.0663,16043
"16044","scaffold_292",400001,450000,429208,4693,0.0726,0.0875,0.0891,0.0551,16044
"16045","scaffold_292",450001,500000,473032,5185,0.051,0.0555,0.0645,0.0974,16045
"16046","scaffold_292",500001,550000,524271,4780,0.0542,0.049,0.0613,0.0863,16046
"16047","scaffold_292",550001,600000,575875,4753,0.0516,0.0505,0.0628,0.105,16047
"16048","scaffold_292",600001,650000,625004,4457,0.0605,0.0532,0.0701,0.1049,16048
"16049","scaffold_292",650001,700000,676018,4824,0.0562,0.0569,0.0641,0.0636,16049
"16050","scaffold_292",700001,750000,726150,4519,0.064,0.054,0.0681,0.0719,16050
"16051","scaffold_292",750001,800000,773283,5727,0.0583,0.0618,0.0668,0.0542,16051
"16052","scaffold_292",800001,850000,824158,4661,0.0532,0.0533,0.0647,0.0984,16052
"16053","scaffold_292",850001,900000,875517,4807,0.0498,0.04,0.0532,0.0848,16053
"16054","scaffold_292",900001,950000,925240,4324,0.0781,0.0734,0.0858,0.063,16054
"16055","scaffold_292",950001,1000000,974868,5218,0.0648,0.0579,0.0741,0.0947,16055
"16056","scaffold_292",1000001,1050000,1025503,4676,0.074,0.0711,0.0834,0.0707,16056
"16057","scaffold_292",1050001,1100000,1076495,5886,0.0582,0.0619,0.0659,0.0476,16057
"16058","scaffold_292",1100001,1150000,1124117,4902,0.0594,0.0543,0.0704,0.1073,16058
"16059","scaffold_293",1,50000,23023,6440,0.0679,0.0655,0.0776,0.0765,16059
"16060","scaffold_293",50001,100000,75120,5615,0.0923,0.1159,0.1209,0.0765,16060
"16061","scaffold_293",100001,150000,125704,4956,0.0591,0.0636,0.0697,0.0648,16061
"16062","scaffold_293",150001,200000,175989,5286,0.1064,0.1058,0.1187,0.057,16062
"16063","scaffold_293",200001,250000,224873,5613,0.0623,0.0697,0.0769,0.0779,16063
"16064","scaffold_293",250001,300000,274886,5899,0.0772,0.0814,0.0875,0.0499,16064
"16065","scaffold_293",300001,350000,323946,6227,0.1084,0.1245,0.1243,0.0334,16065
"16066","scaffold_293",350001,400000,375574,6563,0.0398,0.0359,0.0505,0.1444,16066
"16067","scaffold_293",400001,450000,425483,5602,0.0989,0.0888,0.1093,0.0771,16067
"16068","scaffold_293",450001,500000,475951,5807,0.0859,0.0872,0.1016,0.0811,16068
"16069","scaffold_293",500001,550000,524763,5623,0.0493,0.0493,0.068,0.1616,16069
"16070","scaffold_293",550001,600000,575197,5495,0.0331,0.0437,0.0576,0.2047,16070
"16071","scaffold_293",600001,650000,624846,6717,0.088,0.1035,0.1013,0.029,16071
"16072","scaffold_293",650001,700000,673906,5588,0.0901,0.1018,0.1091,0.0652,16072
"16073","scaffold_293",700001,750000,723438,4966,0.0799,0.0862,0.0955,0.071,16073
"16074","scaffold_293",750001,800000,774891,5403,0.0958,0.0902,0.1043,0.0579,16074
"16075","scaffold_293",800001,850000,824826,5258,0.0781,0.0784,0.0949,0.0977,16075
"16076","scaffold_293",850001,900000,876127,6168,0.0743,0.0869,0.0844,0.0237,16076
"16077","scaffold_293",900001,950000,925497,5229,0.0524,0.0524,0.0629,0.093,16077
"16078","scaffold_293",950001,1000000,976763,5861,0.0836,0.0881,0.0918,0.034,16078
"16079","scaffold_293",1000001,1050000,1023546,5355,0.0363,0.0414,0.0425,0.046,16079
"16080","scaffold_293",1050001,1100000,1075778,6156,0.0628,0.0629,0.068,0.0405,16080
"16081","scaffold_293",1100001,1150000,1124821,4983,0.0819,0.0755,0.0827,0.025,16081
"16082","scaffold_294",1,50000,30141,4755,0.0636,0.0522,0.0658,0.0639,16082
"16083","scaffold_294",50001,100000,73208,6067,0.0673,0.0635,0.0709,0.0408,16083
"16084","scaffold_294",100001,150000,124987,5540,0.0696,0.0661,0.0786,0.0743,16084
"16085","scaffold_294",150001,200000,176456,6724,0.0773,0.0615,0.083,0.0894,16085
"16086","scaffold_294",200001,250000,226723,6557,0.0633,0.063,0.0731,0.0743,16086
"16087","scaffold_294",250001,300000,274177,6924,0.0518,0.0533,0.0579,0.0495,16087
"16088","scaffold_294",300001,350000,326014,6710,0.0556,0.0499,0.0614,0.0768,16088
"16089","scaffold_294",350001,400000,373642,7095,0.0836,0.0832,0.0931,0.0557,16089
"16090","scaffold_294",400001,450000,423663,6519,0.0692,0.0643,0.0732,0.0463,16090
"16091","scaffold_294",450001,500000,475560,6469,0.0825,0.09,0.0908,0.0262,16091
"16092","scaffold_294",500001,550000,525553,6047,0.0784,0.0728,0.0854,0.0614,16092
"16093","scaffold_294",550001,600000,575645,6085,0.1106,0.1138,0.1204,0.0356,16093
"16094","scaffold_294",600001,650000,624966,5474,0.129,0.1326,0.1379,0.0268,16094
"16095","scaffold_294",650001,700000,674397,5318,0.1222,0.1168,0.1261,0.027,16095
"16096","scaffold_294",700001,750000,724474,5759,0.0696,0.0745,0.0768,0.0331,16096
"16097","scaffold_294",750001,800000,775637,5370,0.0848,0.0835,0.0917,0.0436,16097
"16098","scaffold_294",800001,850000,824937,6180,0.1288,0.1121,0.1285,0.0326,16098
"16099","scaffold_294",850001,900000,874301,5171,0.0782,0.1048,0.0967,0.0287,16099
"16100","scaffold_294",900001,950000,925723,5878,0.0785,0.0793,0.0866,0.0471,16100
"16101","scaffold_294",950001,1000000,975806,5437,0.1313,0.1095,0.1305,0.0407,16101
"16102","scaffold_294",1000001,1050000,1024191,5029,0.0812,0.081,0.0903,0.0547,16102
"16103","scaffold_294",1050001,1100000,1073420,6937,0.0795,0.0878,0.0922,0.0498,16103
"16104","scaffold_294",1100001,1150000,1123605,6199,0.0637,0.0684,0.0754,0.0678,16104
"16105","scaffold_295",1,50000,28386,4876,0.0817,0.0816,0.0899,0.0485,16105
"16106","scaffold_295",50001,100000,74377,5818,0.0826,0.0799,0.0924,0.0648,16106
"16107","scaffold_295",100001,150000,124541,6107,0.0766,0.0744,0.0828,0.0467,16107
"16108","scaffold_295",150001,200000,176455,5265,0.0955,0.1041,0.1092,0.0462,16108
"16109","scaffold_295",200001,250000,225419,5028,0.0826,0.0786,0.0872,0.0398,16109
"16110","scaffold_295",250001,300000,275435,5443,0.0926,0.0936,0.1109,0.0886,16110
"16111","scaffold_295",300001,350000,324700,5745,0.1093,0.1033,0.1141,0.0359,16111
"16112","scaffold_295",350001,400000,375015,5330,0.0762,0.0695,0.0788,0.0396,16112
"16113","scaffold_295",400001,450000,425193,5266,0.1102,0.1075,0.1196,0.0477,16113
"16114","scaffold_295",450001,500000,476753,4738,0.1016,0.0786,0.1003,0.0538,16114
"16115","scaffold_295",500001,550000,525839,5955,0.0806,0.0823,0.0906,0.0539,16115
"16116","scaffold_295",550001,600000,574723,5537,0.0939,0.0874,0.0979,0.0391,16116
"16117","scaffold_295",600001,650000,624020,5351,0.0706,0.08,0.085,0.0619,16117
"16118","scaffold_295",650001,700000,674842,5811,0.0827,0.084,0.098,0.0823,16118
"16119","scaffold_295",700001,750000,723170,5025,0.0746,0.0856,0.0916,0.0682,16119
"16120","scaffold_295",750001,800000,776295,5665,0.0653,0.0593,0.0727,0.0779,16120
"16121","scaffold_295",800001,850000,828586,5127,0.0874,0.0895,0.1001,0.0628,16121
"16122","scaffold_295",850001,900000,875684,5309,0.0947,0.0946,0.1039,0.0471,16122
"16123","scaffold_295",900001,950000,924327,5560,0.0662,0.076,0.0827,0.077,16123
"16124","scaffold_295",950001,1000000,973955,5325,0.0835,0.0794,0.0942,0.0736,16124
"16125","scaffold_295",1000001,1050000,1024661,5194,0.1048,0.1126,0.123,0.0628,16125
"16126","scaffold_295",1050001,1100000,1075490,5672,0.0647,0.0561,0.0736,0.0993,16126
"16127","scaffold_295",1100001,1150000,1117957,3908,0.0926,0.0821,0.1059,0.0964,16127
"16128","scaffold_296",1,50000,25247,5102,0.0739,0.0724,0.0936,0.1245,16128
"16129","scaffold_296",50001,100000,77648,6138,0.0738,0.07,0.0819,0.0659,16129
"16130","scaffold_296",100001,150000,125669,6824,0.0771,0.0759,0.0838,0.0465,16130
"16131","scaffold_296",150001,200000,174955,6337,0.0525,0.0566,0.0658,0.0957,16131
"16132","scaffold_296",200001,250000,223803,7039,0.0516,0.0584,0.0726,0.1408,16132
"16133","scaffold_296",250001,300000,275956,6638,0.0589,0.0746,0.0881,0.1411,16133
"16134","scaffold_296",300001,350000,324741,6245,0.0533,0.0757,0.0911,0.1763,16134
"16135","scaffold_296",350001,400000,374834,6718,0.0397,0.0446,0.0583,0.164,16135
"16136","scaffold_296",400001,450000,424280,6413,0.0722,0.0841,0.0892,0.0676,16136
"16137","scaffold_296",450001,500000,476055,6319,0.069,0.0815,0.0954,0.1204,16137
"16138","scaffold_296",500001,550000,526337,6164,0.0566,0.0795,0.0901,0.1435,16138
"16139","scaffold_296",550001,600000,574727,6578,0.1009,0.1046,0.1236,0.0934,16139
"16140","scaffold_296",600001,650000,626688,6390,0.0682,0.0654,0.0861,0.1278,16140
"16141","scaffold_296",650001,700000,675098,5132,0.0542,0.0569,0.0669,0.0947,16141
"16142","scaffold_296",700001,750000,724373,5841,0.0548,0.0579,0.0709,0.1163,16142
"16143","scaffold_296",750001,800000,772928,6643,0.0576,0.0617,0.0646,0.0404,16143
"16144","scaffold_296",800001,850000,825148,5764,0.0511,0.0431,0.0543,0.0716,16144
"16145","scaffold_296",850001,900000,875044,5615,0.0389,0.0374,0.044,0.0719,16145
"16146","scaffold_296",900001,950000,924687,5349,0.0273,0.0317,0.0332,0.0615,16146
"16147","scaffold_296",950001,1000000,972196,5506,0.0264,0.0194,0.0292,0.1218,16147
"16148","scaffold_296",1000001,1050000,1025384,5842,0.0258,0.0275,0.0311,0.0789,16148
"16149","scaffold_296",1050001,1100000,1075567,6037,0.0289,0.0374,0.0396,0.091,16149
"16150","scaffold_296",1100001,1150000,1115644,12300,0.0185,0.0223,0.0216,0.0288,16150
"16151","scaffold_297",1,50000,25404,5030,0.1126,0.1456,0.1469,0.0662,16151
"16152","scaffold_297",50001,100000,74993,5059,0.0869,0.0858,0.1134,0.1371,16152
"16153","scaffold_297",100001,150000,124513,4966,0.0783,0.0772,0.1076,0.1634,16153
"16154","scaffold_297",150001,200000,174276,4517,0.0403,0.0488,0.0749,0.2595,16154
"16155","scaffold_297",200001,250000,224247,4754,0.07,0.0644,0.0969,0.1823,16155
"16156","scaffold_297",250001,300000,277033,4612,0.0511,0.0815,0.0929,0.1727,16156
"16157","scaffold_297",300001,350000,325600,4823,0.1134,0.1473,0.1403,0.0381,16157
"16158","scaffold_297",350001,400000,374633,4909,0.075,0.0725,0.1048,0.1761,16158
"16159","scaffold_297",400001,450000,424324,6974,0.1121,0.114,0.1229,0.0423,16159
"16160","scaffold_297",450001,500000,473348,5865,0.132,0.1667,0.1618,0.0409,16160
"16161","scaffold_297",500001,550000,524268,4122,0.1146,0.1684,0.1727,0.1026,16161
"16162","scaffold_297",550001,600000,573017,5377,0.0958,0.106,0.1165,0.0735,16162
"16163","scaffold_297",600001,650000,623983,4843,0.0495,0.0783,0.1021,0.2374,16163
"16164","scaffold_297",650001,700000,675653,4609,0.0788,0.0978,0.1156,0.1369,16164
"16165","scaffold_297",700001,750000,723544,5180,0.1253,0.1512,0.1562,0.0624,16165
"16166","scaffold_297",750001,800000,775521,4860,0.053,0.0575,0.0905,0.2457,16166
"16167","scaffold_297",800001,850000,828960,6015,0.0609,0.0505,0.0694,0.1099,16167
"16168","scaffold_297",850001,900000,873603,5485,0.1394,0.1623,0.1693,0.0588,16168
"16169","scaffold_297",900001,950000,925533,5141,0.1034,0.1371,0.139,0.0746,16169
"16170","scaffold_297",950001,1000000,974735,5913,0.0848,0.1102,0.106,0.043,16170
"16171","scaffold_297",1000001,1050000,1026082,6073,0.0991,0.145,0.1368,0.059,16171
"16172","scaffold_297",1050001,1100000,1077433,5314,0.1171,0.1162,0.1329,0.0658,16172
"16173","scaffold_297",1100001,1150000,1110081,2950,0.1533,0.1737,0.1733,0.0298,16173
"16174","scaffold_298",1,50000,20571,5105,0.0806,0.0783,0.0882,0.0529,16174
"16175","scaffold_298",50001,100000,72920,4893,0.0715,0.0619,0.0806,0.0952,16175
"16176","scaffold_298",100001,150000,124035,4487,0.0575,0.0696,0.082,0.13,16176
"16177","scaffold_298",150001,200000,175853,4626,0.0956,0.1144,0.1151,0.0471,16177
"16178","scaffold_298",200001,250000,224679,4582,0.0564,0.0633,0.0728,0.0996,16178
"16179","scaffold_298",250001,300000,275226,4710,0.0439,0.065,0.0655,0.0957,16179
"16180","scaffold_298",300001,350000,326214,4488,0.0398,0.0551,0.0571,0.0952,16180
"16181","scaffold_298",350001,400000,374746,4430,0.092,0.1036,0.1148,0.0815,16181
"16182","scaffold_298",400001,450000,423902,4745,0.0749,0.072,0.0868,0.0841,16182
"16183","scaffold_298",450001,500000,474458,4617,0.1032,0.1301,0.1341,0.0714,16183
"16184","scaffold_298",500001,550000,524596,3886,0.0488,0.063,0.0693,0.1098,16184
"16185","scaffold_298",550001,600000,575495,4112,0.0819,0.1007,0.1101,0.0955,16185
"16186","scaffold_298",600001,650000,623723,4477,0.1377,0.1612,0.1587,0.031,16186
"16187","scaffold_298",650001,700000,673909,4412,0.0619,0.0617,0.0736,0.0883,16187
"16188","scaffold_298",700001,750000,725708,4279,0.072,0.0891,0.0962,0.0909,16188
"16189","scaffold_298",750001,800000,774170,4758,0.0752,0.0777,0.0857,0.0576,16189
"16190","scaffold_298",800001,850000,825114,4449,0.0724,0.0763,0.0767,0.0157,16190
"16191","scaffold_298",850001,900000,874848,4202,0.0637,0.0829,0.0882,0.0949,16191
"16192","scaffold_298",900001,950000,924717,4210,0.0618,0.0517,0.0671,0.0839,16192
"16193","scaffold_298",950001,1000000,974677,4168,0.0693,0.0953,0.1072,0.1354,16193
"16194","scaffold_298",1000001,1050000,1023777,4144,0.0728,0.0748,0.0816,0.0506,16194
"16195","scaffold_298",1050001,1100000,1073894,3913,0.0481,0.0591,0.0647,0.0965,16195
"16196","scaffold_298",1100001,1150000,1113355,1496,0.0977,0.1042,0.0999,-0.0054,16196
"16197","scaffold_299",1,50000,25983,4988,0.0944,0.079,0.1005,0.074,16197
"16198","scaffold_299",50001,100000,74813,4099,0.0361,0.0539,0.0597,0.1453,16198
"16199","scaffold_299",100001,150000,125003,4164,0.1019,0.1017,0.1063,0.0217,16199
"16200","scaffold_299",150001,200000,172496,5028,0.0576,0.062,0.0699,0.0796,16200
"16201","scaffold_299",200001,250000,226389,4892,0.1308,0.1457,0.1458,0.0271,16201
"16202","scaffold_299",250001,300000,276719,4295,0.0908,0.0886,0.1057,0.0828,16202
"16203","scaffold_299",300001,350000,324434,5329,0.1183,0.1313,0.1308,0.0238,16203
"16204","scaffold_299",350001,400000,374387,4956,0.0688,0.0695,0.0816,0.0839,16204
"16205","scaffold_299",400001,450000,425065,4704,0.1161,0.1205,0.1232,0.0205,16205
"16206","scaffold_299",450001,500000,474901,5469,0.1496,0.161,0.1661,0.0343,16206
"16207","scaffold_299",500001,550000,525278,4715,0.0683,0.0554,0.0736,0.0875,16207
"16208","scaffold_299",550001,600000,575511,4604,0.065,0.0775,0.0874,0.1041,16208
"16209","scaffold_299",600001,650000,623451,4851,0.095,0.0924,0.1073,0.0684,16209
"16210","scaffold_299",650001,700000,675057,4995,0.0908,0.0962,0.1022,0.0454,16210
"16211","scaffold_299",700001,750000,722449,4313,0.1019,0.1087,0.1234,0.0802,16211
"16212","scaffold_299",750001,800000,773902,4683,0.092,0.079,0.1038,0.0975,16212
"16213","scaffold_299",800001,850000,825478,5297,0.1109,0.1073,0.1333,0.101,16213
"16214","scaffold_299",850001,900000,875446,5098,0.0934,0.084,0.1004,0.0625,16214
"16215","scaffold_299",900001,950000,924949,5391,0.1113,0.1075,0.123,0.0592,16215
"16216","scaffold_299",950001,1000000,974165,5168,0.1218,0.1084,0.1307,0.064,16216
"16217","scaffold_299",1000001,1050000,1022495,5041,0.1314,0.1318,0.1435,0.0438,16217
"16218","scaffold_299",1050001,1100000,1076614,5216,0.0796,0.0872,0.0927,0.0543,16218
"16219","scaffold_299",1100001,1150000,1110473,1788,0.0636,0.0823,0.0766,0.025,16219
"16220","scaffold_300",1,50000,28275,4445,0.0447,0.0739,0.0644,0.0433,16220
"16221","scaffold_300",50001,100000,76902,5122,0.0798,0.0915,0.0916,0.0344,16221
"16222","scaffold_300",100001,150000,122741,4907,0.0865,0.0702,0.088,0.058,16222
"16223","scaffold_300",150001,200000,175268,4639,0.0653,0.0833,0.088,0.0871,16223
"16224","scaffold_300",200001,250000,224527,4437,0.0822,0.0975,0.1069,0.0889,16224
"16225","scaffold_300",250001,300000,274858,4400,0.083,0.1044,0.1049,0.0579,16225
"16226","scaffold_300",300001,350000,324206,4707,0.0348,0.0489,0.0641,0.216,16226
"16227","scaffold_300",350001,400000,374384,4513,0.0841,0.1046,0.1248,0.1421,16227
"16228","scaffold_300",400001,450000,425425,4908,0.0686,0.0611,0.0919,0.1738,16228
"16229","scaffold_300",450001,500000,475254,5193,0.0851,0.0818,0.0995,0.0885,16229
"16230","scaffold_300",500001,550000,527188,5302,0.0657,0.1,0.0954,0.0731,16230
"16231","scaffold_300",550001,600000,573090,5511,0.1142,0.1237,0.1293,0.0425,16231
"16232","scaffold_300",600001,650000,623095,5085,0.0667,0.0964,0.0921,0.0627,16232
"16233","scaffold_300",650001,700000,670424,6732,0.1072,0.1118,0.1122,0.0125,16233
"16234","scaffold_300",700001,750000,726570,5124,0.1201,0.1513,0.149,0.0478,16234
"16235","scaffold_300",750001,800000,774671,4930,0.1169,0.1497,0.1431,0.0363,16235
"16236","scaffold_300",800001,850000,824143,5009,0.0601,0.0626,0.0669,0.0446,16236
"16237","scaffold_300",850001,900000,875903,4831,0.1061,0.1289,0.13,0.0517,16237
"16238","scaffold_300",900001,950000,927372,5542,0.0754,0.0926,0.0915,0.0439,16238
"16239","scaffold_300",950001,1000000,975788,5735,0.1171,0.1337,0.1354,0.0389,16239
"16240","scaffold_300",1000001,1050000,1023838,4544,0.115,0.1158,0.1402,0.0986,16240
"16241","scaffold_300",1050001,1100000,1073930,5028,0.1249,0.0792,0.1242,0.0974,16241
"16242","scaffold_300",1100001,1150000,1107040,1162,0.0485,0.0655,0.0862,0.2087,16242
"16243","scaffold_301",1,50000,17862,7298,0.0816,0.0795,0.0817,0.0074,16243
"16244","scaffold_301",50001,100000,75911,4394,0.0688,0.0676,0.0827,0.0973,16244
"16245","scaffold_301",100001,150000,124741,4822,0.0618,0.0664,0.075,0.0796,16245
"16246","scaffold_301",150001,200000,174261,4880,0.0995,0.0898,0.1111,0.0809,16246
"16247","scaffold_301",200001,250000,226792,5220,0.1449,0.1542,0.1617,0.0397,16247
"16248","scaffold_301",250001,300000,275103,5898,0.0534,0.0525,0.0624,0.0833,16248
"16249","scaffold_301",300001,350000,325247,5041,0.1028,0.0843,0.1026,0.0462,16249
"16250","scaffold_301",350001,400000,372861,5116,0.0684,0.0634,0.0751,0.066,16250
"16251","scaffold_301",400001,450000,425052,5766,0.0519,0.0509,0.0545,0.0301,16251
"16252","scaffold_301",450001,500000,476044,5733,0.0534,0.0553,0.0652,0.0925,16252
"16253","scaffold_301",500001,550000,524724,5263,0.0697,0.0607,0.078,0.0901,16253
"16254","scaffold_301",550001,600000,574598,4714,0.0656,0.0662,0.08,0.0983,16254
"16255","scaffold_301",600001,650000,623045,5343,0.0637,0.0585,0.0727,0.0879,16255
"16256","scaffold_301",650001,700000,674508,5002,0.0689,0.054,0.0792,0.1266,16256
"16257","scaffold_301",700001,750000,725749,5024,0.0699,0.0688,0.0859,0.1078,16257
"16258","scaffold_301",750001,800000,772780,5960,0.0487,0.0493,0.0577,0.0824,16258
"16259","scaffold_301",800001,850000,825002,5287,0.0717,0.0717,0.0773,0.0379,16259
"16260","scaffold_301",850001,900000,875440,5291,0.0767,0.0647,0.0767,0.0411,16260
"16261","scaffold_301",900001,950000,924643,5799,0.065,0.0573,0.0739,0.0951,16261
"16262","scaffold_301",950001,1000000,974454,4648,0.0558,0.052,0.0644,0.0898,16262
"16263","scaffold_301",1000001,1050000,1026480,4642,0.0995,0.1088,0.1175,0.0614,16263
"16264","scaffold_301",1050001,1100000,1073126,4127,0.065,0.0567,0.0757,0.1099,16264
"16265","scaffold_302",1,50000,24972,5425,0.0116,0.0149,0.0203,0.2165,16265
"16266","scaffold_302",50001,100000,74747,5305,0.0114,0.0215,0.0272,0.2561,16266
"16267","scaffold_302",100001,150000,125713,6379,0.011,0.0202,0.0248,0.238,16267
"16268","scaffold_302",150001,200000,174970,6026,0.0279,0.0326,0.038,0.1168,16268
"16269","scaffold_302",200001,250000,226887,5383,0.0441,0.0593,0.0648,0.1153,16269
"16270","scaffold_302",250001,300000,270937,4640,0.0147,0.0278,0.0333,0.2304,16270
"16271","scaffold_302",300001,350000,324688,6330,0.0221,0.0288,0.0356,0.1708,16271
"16272","scaffold_302",350001,400000,375225,6965,0.0567,0.0768,0.0778,0.079,16272
"16273","scaffold_302",400001,450000,425775,5824,0.0147,0.0387,0.0658,0.4387,16273
"16274","scaffold_302",450001,500000,474685,6427,0.0216,0.0434,0.0548,0.2655,16274
"16275","scaffold_302",500001,550000,524744,6369,0.0109,0.0454,0.0513,0.3099,16275
"16276","scaffold_302",550001,600000,574630,6672,0.0438,0.0669,0.0771,0.1699,16276
"16277","scaffold_302",600001,650000,622613,6732,0.071,0.0891,0.1014,0.1206,16277
"16278","scaffold_302",650001,700000,676014,6276,0.0403,0.0479,0.0581,0.1402,16278
"16279","scaffold_302",700001,750000,723251,6883,0.0844,0.0953,0.1038,0.0736,16279
"16280","scaffold_302",750001,800000,774541,6092,0.0633,0.0542,0.074,0.1153,16280
